year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2008,1,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22,4,0,0,0,0,4,8,0,128,0,0,0,0,128
2008,1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",140,48,19,1,0,1,27,2,0,3205,1178,33,0,19,1975
2008,1,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",472,136,61,9,0,0,66,17,1,8544,4019,660,0,0,3865
2008,1,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",62,11,5,2,0,0,4,1,0,482,167,138,0,0,177
2008,1,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",26,10,2,1,0,0,7,0,0,514,80,17,0,0,417
2008,1,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",32,3,3,0,0,0,0,2,0,106,106,0,0,0,0
2008,1,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",346,118,58,4,2,0,54,16,0,7392,3406,1084,191,0,2711
2008,1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",85,15,11,2,1,0,1,1,0,628,453,130,28,0,17
2008,1,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",370,132,51,12,0,0,69,2,2,7757,2307,1307,0,0,4143
2008,1,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",26,4,0,0,0,0,4,6,0,271,0,0,0,0,271
2008,1,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",49,12,8,0,0,0,4,2,2,695,625,0,0,0,70
2008,1,OO,SkyWest Airlines Inc.,CEC,"Crescent City, CA: Jack McNamara Field",89,33,24,1,0,0,8,8,1,3365,2576,124,0,0,665
2008,1,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",43,23,3,1,0,0,19,1,0,1791,151,56,0,0,1584
2008,1,OO,SkyWest Airlines Inc.,CIC,"Chico, CA: Chico Municipal",114,42,31,1,0,0,10,9,0,4103,3334,116,0,0,653
2008,1,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",133,34,8,2,0,0,24,11,0,2028,392,121,0,0,1515
2008,1,OO,SkyWest Airlines Inc.,CLD,"Carlsbad, CA: McClellan-Palomar",198,34,20,2,2,0,10,5,0,1852,1032,137,277,0,406
2008,1,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",120,41,12,5,0,0,24,1,0,2321,683,302,0,0,1336
2008,1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",59,10,6,1,1,0,2,1,0,474,249,120,65,0,40
2008,1,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",162,41,29,5,0,0,7,0,0,2407,1694,486,0,0,227
2008,1,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",62,10,6,2,0,0,2,3,0,844,415,309,0,0,120
2008,1,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",633,190,76,7,0,0,107,13,2,12192,4572,781,0,0,6839
2008,1,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",119,12,5,5,0,0,2,2,0,817,260,487,0,0,70
2008,1,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",62,19,1,0,0,0,18,11,0,1657,15,0,0,0,1642
2008,1,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",165,46,14,0,0,0,32,13,1,2397,961,0,0,0,1436
2008,1,OO,SkyWest Airlines Inc.,CWA,"Mosinee, WI: Central Wisconsin",37,11,2,0,0,0,9,9,0,401,31,0,0,0,370
2008,1,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",45,11,3,0,0,0,8,4,0,772,238,0,0,0,534
2008,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4008,898,254,76,14,3,551,128,12,53270,14895,7936,1562,116,28761
2008,1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",163,64,31,5,2,0,26,1,1,2683,1157,314,208,0,1004
2008,1,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",150,31,10,1,0,0,20,13,0,1493,583,87,0,0,823
2008,1,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",44,11,2,0,0,1,8,0,1,596,142,0,0,43,411
2008,1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",38,15,6,1,0,0,8,1,0,655,400,21,0,0,234
2008,1,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",148,40,21,6,0,0,13,12,0,2370,1051,718,0,0,601
2008,1,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",121,23,4,0,0,0,19,0,0,1163,271,0,0,0,892
2008,1,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",448,143,68,13,2,0,60,26,3,10602,5854,1112,71,0,3565
2008,1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",140,56,19,4,32,0,1,5,0,4228,1210,546,2360,0,112
2008,1,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",233,64,18,3,0,0,43,10,0,3738,1086,132,0,0,2520
2008,1,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",711,193,94,10,3,1,85,19,10,12643,6905,972,448,82,4236
2008,1,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",210,57,17,7,1,1,31,3,0,3379,1150,606,210,37,1376
2008,1,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",185,50,8,0,0,0,42,9,0,3882,355,0,0,0,3527
2008,1,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",73,24,7,0,1,0,16,6,0,1757,343,0,33,0,1381
2008,1,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",213,58,26,9,0,0,23,9,1,2839,992,650,0,0,1197
2008,1,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",174,32,10,3,0,0,19,4,22,1403,480,173,0,0,750
2008,1,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",102,31,6,1,0,0,24,14,3,2488,278,26,0,0,2184
2008,1,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",42,14,3,0,0,0,11,3,1,896,250,0,0,0,646
2008,1,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",80,7,4,0,0,0,3,7,0,489,268,0,0,0,221
2008,1,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",154,36,11,2,0,0,23,2,0,1921,655,241,0,0,1025
2008,1,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",47,18,7,1,1,0,9,6,0,822,316,35,137,0,334
2008,1,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",159,63,19,4,1,1,38,3,0,3298,1156,405,80,16,1641
2008,1,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",106,26,11,3,1,0,11,0,3,1747,572,368,139,0,668
2008,1,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",17,2,1,0,0,0,1,0,0,41,18,0,0,0,23
2008,1,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",95,17,6,0,0,0,11,19,0,1297,215,0,0,0,1082
2008,1,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",31,14,6,0,0,0,8,0,0,399,147,0,0,0,252
2008,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",155,24,7,5,2,0,10,2,0,1344,188,361,121,0,674
2008,1,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",180,53,10,1,0,0,42,12,0,3067,612,20,0,0,2435
2008,1,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",279,80,28,6,2,1,43,8,9,4055,1524,500,243,27,1761
2008,1,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",86,33,7,0,0,0,26,10,0,2119,394,0,0,0,1725
2008,1,OO,SkyWest Airlines Inc.,IPL,"El Centro, CA: Imperial County",116,21,10,1,1,1,8,0,0,1371,511,103,171,17,569
2008,1,OO,SkyWest Airlines Inc.,IYK,"Inyokern, CA: Inyokern Airport",82,13,9,1,0,0,3,5,0,726,550,90,0,0,86
2008,1,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",92,47,26,6,2,1,12,9,0,2782,1612,597,120,41,412
2008,1,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",60,17,3,0,0,0,14,13,1,1357,69,0,0,0,1288
2008,1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",238,56,31,2,8,0,15,6,0,3091,1332,208,753,0,798
2008,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3921,1026,320,41,89,3,573,100,9,57727,18612,3991,6214,140,28770
2008,1,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",119,37,6,3,0,0,28,9,0,2811,325,214,0,0,2272
2008,1,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",140,43,17,7,0,0,19,2,0,2498,700,786,0,0,1012
2008,1,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,5,2,1,1,0,1,0,0,349,83,215,36,0,15
2008,1,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",212,54,11,0,0,0,43,23,0,4093,515,0,0,0,3578
2008,1,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",52,10,6,2,0,0,2,0,0,551,287,208,0,0,56
2008,1,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",54,9,1,0,0,0,8,12,0,523,29,0,0,0,494
2008,1,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",415,118,57,8,2,1,50,8,0,4056,2172,559,36,26,1263
2008,1,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",211,71,14,3,0,0,54,11,0,5184,782,604,0,0,3798
